Sno,id,delay,jitter,bandwidth
192,235,11327.8,10701.72,370.0
65,235,10803.375,4677.7188,2643016.0
194,235,12596.5,8416.5,4781362.0
72,235,11848.2,9304.68,320.5
74,235,16236.2,6522.96,641106.0
76,235,16068.4,9483.48,324.0
77,235,19359.143,8296.775,3742354.5
78,235,5088.6,2449.12,85784.0
80,235,5212.1,1450.44,366.5
81,235,6657.4,2421.4,3994290.5
88,235,2515.3,395.08,287.0
89,235,10478.4,3991.6,324.0
95,235,9745.6,5386.2,288.0
96,235,12209.6,9485.6,323.0
99,235,11990.9,6514.88,320.5
100,235,8470.2,5017.84,329.5
102,235,4416.3,479.36,599264.5
103,235,2993.0,2751.2,3742354.5
107,235,11210.3,5569.1,3720066.0
114,235,7871.4,7771.84,629161.0
116,235,4570.9,2380.08,320.5
117,235,5079.2,2069.64,85784.0
122,235,7747.7,493.5,367.0
1,236,8933.6,1855.8,257.5
2,236,5338.1,1068.26,301.5
130,236,38830.5,9077.3,2534530.0
3,236,13640.6,5245.32,257.5
4,236,57925.9,27.1,183339.5
133,236,22633.0,7588.6,3340068.5
139,236,5195.9,3077.08,323.0
14,236,47715.2,17929.08,257.5
142,236,20267.8,74.6,285.5
145,236,58462.7,45.5,257.0
148,236,4179.8,697.12,257.0
21,236,9412.2,3845.0,229.0
153,236,5539.2,1809.6,231.0
28,236,7268.1,521.26,301.5
31,236,10292.3,3461.38,286.0
159,236,34928.4,34928.4,3506691.5
160,236,22966.1,14147.48,240.0
32,236,40661.5,17040.0,258.0
33,236,20395.3,4273.64,257.5
35,236,14941.2,6040.6,285.5
36,236,8241.6,3501.04,661734.5
38,236,9999.3,5180.08,285.5
42,236,10786.9,4881.1,257.5
44,236,11813.2,2381.04,286.0
174,236,6067.9,1605.56,289.0
46,236,34880.1,33.1,3177890.5
181,236,16447.3,6845.24,4157807.5
56,236,4631.6,885.24,183339.5
58,236,8664.2,2393.88,258.0
59,236,13435.1,50.7,3177890.5
61,236,64292.1,9433.06,570706.5
62,236,16621.7,12907.84,258.0
191,236,2336.7,1157.32,323.0
63,236,20420.5,12906.1,524920.5
64,236,8071.8,2885.8,229.0
192,236,3354.2,1917.92,231.0
65,236,9686.3,5191.16,2534530.0
194,236,33268.4,8344.2,4157807.5
72,236,12842.1,3286.1,257.5
74,236,36602.2,51.8,570706.5
76,236,16974.9,9448.06,258.0
77,236,3602.6,1437.8,2975352.5
78,236,2851.1,849.34,67824.0
80,236,6593.7,1741.48,257.0
81,236,6588.7,3787.04,3506691.5
88,236,14083.9,2224.44,258.0
89,236,25153.3,2323.76,258.0
95,236,4593.5,1047.9,240.0
96,236,11955.1,2291.7,289.0
99,236,6209.9,410.52,229.0
100,236,20981.3,9567.56,285.5
102,236,21306.4,6099.4,524920.5
103,236,17342.2,5033.32,2975352.5
107,236,26246.6,26246.6,3340068.5
114,236,7342.0,4645.6,661734.5
116,236,28636.6,16676.08,229.0
117,236,43373.6,47.6,67824.0
122,236,5734.6,2845.84,257.0
1,237,5107.6,1047.2,366.0
2,237,7358.5,1061.5,485.5
130,237,13354.8,4725.72,2526788.5
3,237,17055.5,1305.7,330.0
4,237,10715.7,6837.78,196989.0
133,237,10035.9,4886.52,2870669.0
139,237,6340.7,3727.64,323.0
14,237,13498.0,3530.0,366.0
142,237,8783.7,3169.82,475.0
145,237,9982.1,3074.28,320.5
148,237,41926.4,6567.24,320.5
21,237,24208.8,18322.4,320.5
153,237,3158.7,1016.22,359.0
28,237,10867.7,3305.36,485.5
31,237,31125.3,231.54,374.5
159,237,13402.9,218.02,3383585.0
160,237,13806.5,2091.7,323.0
32,237,5987.0,4319.2,541.0
33,237,23059.5,16516.3,438.5
35,237,14375.9,6623.04,374.5
36,237,17126.8,8633.56,600135.5
38,237,10885.5,3538.7,475.0
42,237,10267.4,4732.24,330.0
44,237,9361.2,4992.6,374.5
174,237,5901.1,1619.46,375.5
46,237,8243.5,3540.9,3544195.0
181,237,13119.223,4524.1606,4215116.5
56,237,14830.6,896.88,196989.0
58,237,3748.9,2318.08,541.0
59,237,4898.1,2052.7,3544195.0
61,237,22517.8,16880.2,616082.5
62,237,8689.8,4215.36,359.0
191,237,11014.2,4924.0,323.0
63,237,4200.6,2157.92,577072.5
64,237,48384.6,2878.2,320.5
192,237,5528.4,3315.68,359.0
65,237,5594.2,2241.8,2526788.5
194,237,24129.8,26.6,4215116.5
72,237,4871.8,1019.88,438.5
74,237,11529.9,3509.9,616082.5
76,237,6604.6,4223.32,324.0
77,237,16395.428,7026.6123,2871670.0
78,237,24879.5,3362.0,66207.0
80,237,6863.2,1170.32,320.5
81,237,12346.8,2147.76,3383585.0
88,237,3939.2,1859.08,359.0
89,237,11354.0,2905.2,324.0
95,237,6522.4,2348.4,323.0
96,237,44193.3,3852.68,375.5
99,237,4576.0,1284.6,320.5
100,237,17440.1,20360.78,374.5
102,237,5886.3,976.36,577072.5
103,237,8550.2,2508.0,2871670.0
107,237,9842.2,4677.44,2870669.0
114,237,11580.9,8806.3,600135.5
116,237,10228.2,9239.88,320.5
117,237,30606.2,12187.76,66207.0
122,237,13032.3,2462.98,320.5
1,238,5913.9,312.3,285.0
2,238,28505.4,14054.84,320.5
130,238,8866.7,2874.58,2692392.5
3,238,20662.5,4375.2,320.5
4,238,23298.4,4390.48,178963.0
133,238,11692.9,5049.34,3461739.5
139,238,5666.6,2144.48,323.5
14,238,41832.7,5357.52,285.0
142,238,7815.8,1690.08,292.5
145,238,7233.9,1300.7,291.5
148,238,6023.0,1968.2,302.0
21,238,14217.4,6580.96,258.0
153,238,6296.8,3994.56,231.0
28,238,50503.3,3405.56,320.5
31,238,15303.2,8009.76,340.5
159,238,6589.4,2241.48,4139507.0
160,238,12796.6,4031.96,260.0
32,238,4560.9,1350.92,366.0
33,238,8321.5,3557.2,286.0
35,238,24307.7,6998.5,352.0
36,238,5481.6,2506.88,672559.0
38,238,10309.8,236.68,292.5
42,238,38646.0,53.0,320.5
44,238,7050.9,2607.64,340.5
174,238,5510.7,1945.96,260.0
46,238,10032.4,11762.52,3768120.0
181,238,5930.7,1172.56,4224061.5
56,238,10946.8,3178.4,178963.0
58,238,2920.0,564.4,366.0
59,238,6302.6,1930.6,3768120.0
61,238,10882.8,7378.72,681697.5
62,238,2108.9,521.54,314.0
191,238,9986.7,6152.78,323.5
63,238,6881.7,1702.56,610423.5
64,238,9857.6,3579.0,342.5
192,238,4887.4,3880.84,231.0
65,238,4443.1,1247.86,2692392.5
194,238,11178.0,7968.0,4224061.5
72,238,7264.4,2119.76,286.0
74,238,10491.9,2397.34,681697.5
76,238,9480.9,4154.9,301.0
77,238,6837.1,4398.54,3485719.0
78,238,2465.3,634.16,83457.0
80,238,2787.5,1072.4,291.5
81,238,4468.6,840.56,4139507.0
88,238,3837.9,2256.68,314.0
89,238,3493.2,1209.28,301.0
95,238,7170.5,2250.1,260.0
96,238,15526.0,3448.2,260.0
99,238,9264.3,3158.5,258.0
100,238,15356.6,3359.56,352.0
102,238,13754.2,46.2,610423.5
103,238,1967.6,404.16,3485719.0
107,238,5407.8,2086.8,3461739.5
114,238,2768.1,582.56,672559.0
116,238,14413.5,12091.8,342.5
117,238,6965.0,2682.6,83457.0
122,238,7153.1,3621.1,302.0
1,239,11265.2,5952.56,319.5
2,239,5488.8,1619.08,231.0
130,239,8762.7,4127.52,2585416.0
3,239,16138.8,5237.96,285.0
4,239,7445.7,2206.52,162423.0
133,239,4153.8,3052.56,3531190.0
139,239,3623.1,1531.92,360.0
14,239,21863.4,16575.88,319.5
142,239,8235.3,485.7,292.5
145,239,5274.8,801.08,320.5
148,239,17710.2,6859.4,320.5
21,239,5516.0,1630.8,367.0
153,239,5805.1,3054.94,359.0
28,239,12748.9,5602.74,231.0
31,239,12075.3,6154.7,265.0
159,239,15662.6,3469.08,3360863.5
160,239,8530.1,1979.06,324.0
32,239,7265.4,6753.92,229.0
33,239,5312.2,690.28,284.5
35,239,10299.4,3990.84,301.5
36,239,5150.0,2917.8,551624.0
38,239,18659.2,7922.56,292.5
42,239,3531.6,1036.24,285.0
44,239,25153.8,17623.04,265.0
174,239,8836.6,4645.32,340.0
46,239,9550.6,4086.28,3176756.5
181,239,11319.6,5914.52,4287719.5
56,239,10034.1,4390.7,162423.0
58,239,3947.3,1592.02,229.0
59,239,14418.3,3393.98,3176756.5
61,239,21026.8,10846.44,574967.5
62,239,3841.0,2243.0,295.0
191,239,6403.5,4361.0,360.0
63,239,9056.6,1751.72,569229.5
64,239,2572.2,652.8,285.0
192,239,4063.9,2216.88,359.0
65,239,4989.5,2516.4,2585416.0
194,239,15219.3,2832.16,4287719.5
72,239,7670.6,3910.12,284.5
74,239,2927.7,660.62,574967.5
76,239,4200.9,2179.06,322.5
77,239,8798.7,4583.7,3170275.5
78,239,2747.4,761.84,67569.0
80,239,6829.9,1858.14,320.5
81,239,14123.7,4287.7,3360863.5
88,239,4131.8,1163.0,295.0
89,239,5443.3,3313.68,322.5
95,239,23737.5,47.7,324.0
96,239,10587.8,3304.12,340.0
99,239,10241.1,1032.24,367.0
100,239,8227.2,4730.44,301.5
102,239,6750.7,4229.92,569229.5
103,239,7854.0,3411.2,3170275.5
107,239,6273.3,5333.22,3531190.0
114,239,7383.6,5379.24,551624.0
116,239,6735.6,4182.56,285.0
117,239,17531.4,10197.92,67569.0
122,239,7135.1,2716.74,320.5
1,240,15348.5,6486.1,320.5
2,240,19338.3,10149.84,356.0
130,240,5254.1,1447.48,2695284.0
3,240,6783.3,2070.3,320.5
4,240,5584.5,1004.7,204232.5
133,240,6312.4,4428.48,3308128.0
139,240,17121.3,4381.18,333.0
14,240,17265.3,3069.3,320.5
142,240,21748.6,3630.76,356.0
145,240,6451.3,2804.48,366.0
148,240,20822.3,7210.64,356.0
21,240,9358.1,3799.68,285.0
153,240,16466.8,7380.04,333.0
28,240,19805.6,2970.4,356.0
31,240,17619.0,3196.2,320.5
159,240,19274.5,5634.75,4277063.5
160,240,6587.2,594.6,324.0
32,240,4441.5,2278.1,356.0
33,240,4856.8,1370.0,356.0
35,240,17455.1,4400.92,329.0
36,240,13323.5,6242.4,657320.0
38,240,16099.8,2994.6,356.0
42,240,7875.7,4108.04,320.5
44,240,24958.1,20351.3,320.5
174,240,9580.8,4865.8,323.0
46,240,4346.8,1667.44,3417910.5
181,240,18338.5,13325.7,4338121.5
56,240,9151.9,4109.32,204232.5
58,240,5565.9,1856.12,356.0
59,240,4965.4,1796.16,3417910.5
61,240,12910.3,7532.1,653729.0
62,240,12685.2,6382.28,323.0
191,240,8499.3,9986.74,333.0
63,240,19503.3,15561.36,563994.0
64,240,3981.4,420.04,356.0
192,240,5803.2,3954.44,333.0
65,240,7983.5,4406.1,2695284.0
194,240,11833.0,4018.8,4338121.5
72,240,6887.4,2933.08,356.0
74,240,20546.8,10379.24,653729.0
76,240,4493.8,3691.68,323.0
77,240,6539.8,2668.96,3303902.5
78,240,4270.1,2236.76,83138.0
80,240,11312.9,5800.68,366.0
81,240,17682.5,11799.5,4277063.5
88,240,2935.9,1395.7,323.0
89,240,6067.2,2074.36,323.0
95,240,19160.9,4039.06,324.0
96,240,14525.7,7226.36,323.0
99,240,15020.8,2462.6,285.0
100,240,9724.9,3577.34,329.0
102,240,8834.3,5054.96,563994.0
103,240,6596.4,3807.92,3303902.5
107,240,12820.0,5930.4,3308128.0
114,240,4064.8,1786.32,657320.0
116,240,3841.9,1511.12,356.0
117,240,29633.7,5887.04,83138.0
122,240,5249.8,1005.08,356.0
1,241,10291.0,4037.8,267.0
2,241,6233.0,1815.2,378.0
130,241,7020.3,1051.82,2402143.5
3,241,130221.9,19514.12,267.0
4,241,4177.9,1782.48,180026.5
133,241,1152.9,70.08,3303969.0
139,241,4683.7,1535.64,295.0
14,241,53460.1,2924.06,267.0
142,241,6002.5,1402.2,344.0
145,241,38669.1,7420.34,256.5
148,241,137290.0,59.4,285.0
21,241,7968.0,4546.8,297.0
153,241,3648.7,1037.24,260.0
28,241,70176.2,29.8,378.0
31,241,146504.1,43.3,329.5
159,241,24241.5,52.7,3458167.0
160,241,35668.2,3378.72,270.0
32,241,2833.3,694.36,296.0
33,241,25042.0,1335.4,237.0
35,241,10217.5,3514.6,379.5
36,241,130011.0,30.8,596643.5
38,241,15222.0,4870.8,344.0
42,241,41434.2,3138.96,267.0
44,241,77113.1,42.52,329.5
174,241,23370.9,3318.9,333.0
46,241,6542.2,3919.04,3738631.0
181,241,7439.5,5523.8,4030994.0
56,241,25821.7,6317.5,180026.5
58,241,8721.1,4293.5,296.0
59,241,110280.6,36.8,3738631.0
61,241,127231.4,33797.44,602950.5
62,241,2137.5,400.5,324.0
191,241,3217.8,1226.16,295.0
63,241,10030.8,2986.48,628911.0
64,241,174902.5,5713.7,286.0
192,241,48923.4,4218.2,260.0
65,241,43095.3,13260.32,2402143.5
194,241,14896.8,6227.24,4030994.0
72,241,9994.9,5218.28,237.0
74,241,50183.8,19755.96,602950.5
76,241,16536.6,2290.52,312.5
77,241,6227.4,4621.28,3304280.5
78,241,96268.0,14984.4,75073.5
80,241,17304.2,3680.2,256.5
81,241,29695.3,4147.22,3458167.0
88,241,2687.0,811.6,324.0
89,241,7267.7,4058.92,312.5
95,241,9908.5,3310.6,270.0
96,241,3324.3,481.04,333.0
99,241,38587.9,2341.88,297.0
100,241,8570.7,4603.1,379.5
102,241,4317.1,1105.48,628911.0
103,241,14346.4,8586.44,3304280.5
107,241,6730.9,4510.48,3303969.0
114,241,2504.1,1122.36,596643.5
116,241,3389.5,729.4,286.0
117,241,4340.8,950.96,75073.5
122,241,22953.4,1802.84,285.0
1,242,16487.9,11154.7,356.0
2,242,74606.5,11955.7,288.5
130,242,10883.0,836.8,2076439.5
3,242,7948.3,5245.56,356.0
4,242,11325.9,4010.72,183811.5
133,242,3379.8,1696.4,2923837.5
139,242,7683.8,3688.76,323.0
14,242,15500.1,6693.12,356.0
142,242,76198.0,2672.2,330.0
145,242,36251.1,237.38,320.5
148,242,12140.8,3376.12,320.5
21,242,8322.7,2776.86,320.5
153,242,13787.2,7458.36,323.0
28,242,6764.3,1591.96,288.5
31,242,21181.6,5030.28,356.0
159,242,31961.334,21307.555,3836078.0
160,242,44610.2,6335.16,287.0
32,242,4994.9,3981.24,329.5
33,242,47416.5,23531.1,367.0
35,242,9422.1,1641.06,266.0
36,242,7111.6,3737.96,658161.5
38,242,16671.4,8734.2,330.0
42,242,9599.2,3819.08,356.0
44,242,59555.6,25.4,356.0
174,242,40324.5,48.5,323.5
46,242,8464.0,3997.2,3307543.0
181,242,21106.3,2527.26,4658341.5
56,242,17049.4,6504.84,183811.5
58,242,13200.1,29.1,329.5
59,242,6868.6,5267.56,3307543.0
61,242,44882.7,10346.28,599110.0
62,242,2343.9,728.5,285.5
191,242,6754.7,3490.24,323.0
63,242,10729.7,6651.46,503025.0
64,242,3993.1,1049.5,320.0
192,242,18799.0,48.4,323.0
65,242,8314.5,5124.3,2076439.5
194,242,13499.1,9552.32,4658341.5
72,242,47619.3,3421.04,367.0
74,242,6647.4,3109.56,599110.0
76,242,40296.7,50.3,323.0
77,242,13413.889,5668.975,3270181.5
78,242,12253.8,2806.4,83138.0
80,242,33516.6,3660.8,320.5
81,242,15379.3,7278.04,3836078.0
88,242,4432.9,2363.84,285.5
89,242,10468.4,2872.8,323.0
95,242,10081.7,685.92,287.0
96,242,26582.7,13764.42,323.5
99,242,14651.6,10621.2,320.5
100,242,28545.1,11290.38,266.0
102,242,5548.1,1516.06,503025.0
103,242,16704.4,6624.52,3270181.5
107,242,16195.3,13148.42,2923837.5
114,242,11810.2,534.32,658161.5
116,242,9034.2,8141.24,320.0
117,242,35396.4,6344.48,83138.0
122,242,18702.0,2978.6,320.5
1,243,5198.8,1803.0,285.0
2,243,5538.9,1831.12,328.0
130,243,7011.5,862.1,2521001.0
3,243,24142.7,16893.04,285.0
4,243,8373.5,4211.8,161135.5
133,243,3393.7,1432.24,3634214.5
139,243,6678.9,2454.5,305.0
14,243,12324.7,5802.02,285.0
142,243,28615.3,26575.36,265.0
145,243,9896.7,3483.16,302.5
148,243,8959.2,1904.2,265.0
21,243,15511.1,4539.9,258.0
153,243,5583.6,2035.92,240.0
28,243,8030.6,2797.0,328.0
31,243,12509.2,7219.32,345.0
159,243,11648.0,462.2,3866275.5
160,243,6285.3,1639.3,323.0
32,243,25763.3,26867.62,320.0
33,243,37725.1,20361.26,328.5
35,243,7878.1,1358.1,372.0
36,243,40167.3,13810.24,528645.0
38,243,56984.9,45.5,265.0
42,243,9216.2,3417.04,285.0
44,243,8081.6,2787.96,345.0
174,243,6871.4,889.56,323.0
46,243,117987.5,53.5,3081465.5
181,243,15364.2,11011.6,3736746.0
56,243,39088.0,5626.6,161135.5
58,243,19376.1,15691.7,320.0
59,243,43063.7,12913.78,3081465.5
61,243,18975.2,5959.24,584481.5
62,243,41151.6,29616.28,322.0
191,243,2326.9,966.12,305.0
63,243,5087.1,3105.54,545588.0
64,243,4160.0,420.2,285.0
192,243,42050.4,27118.08,240.0
65,243,12015.1,7840.5,2521001.0
194,243,56171.5,14205.3,3736746.0
72,243,5848.2,2680.4,328.5
74,243,6380.7,2280.44,584481.5
76,243,2265.5,515.8,360.0
77,243,12956.5,7944.3,3659162.0
78,243,4242.7,1348.24,72238.5
80,243,55162.8,12046.68,302.5
81,243,11258.6,5102.16,3866275.5
88,243,7208.8,4343.92,322.0
89,243,2280.8,272.48,360.0
95,243,13306.4,5890.12,323.0
96,243,9623.0,4576.6,323.0
99,243,4590.2,739.52,258.0
100,243,9688.8,3237.88,372.0
102,243,23632.1,46.1,545588.0
103,243,27281.8,8024.12,3659162.0
107,243,17271.6,1293.64,3634214.5
114,243,3818.1,1691.14,528645.0
116,243,95041.5,6092.4,285.0
117,243,58458.2,7282.96,72238.5
122,243,13898.8,5058.68,265.0
1,244,7640.4,2004.6,356.0
2,244,20547.3,7014.64,375.5
130,244,12377.2,10028.96,2475342.0
3,244,27584.3,48.7,286.0
4,244,30038.0,32.0,199147.5
133,244,2229.1,843.28,3178585.5
139,244,8949.4,5056.88,324.0
14,244,10141.0,3138.6,356.0
142,244,5391.9,1073.54,321.5
145,244,6749.6,822.68,320.5
148,244,6145.7,2715.7,320.0
21,244,15562.1,5865.86,356.0
153,244,10954.5,3711.8,360.0
28,244,4220.6,1359.48,375.5
31,244,7301.9,3307.68,321.0
159,244,14508.889,2434.2715,3747823.5
160,244,10958.0,6394.2,360.0
32,244,3865.0,948.6,286.0
33,244,9316.0,6223.2,285.5
35,244,13016.4,10758.24,397.5
36,244,8827.7,7344.24,605506.0
38,244,22216.6,2585.24,321.5
42,244,24652.2,13724.76,286.0
44,244,10358.3,2729.98,321.0
174,244,22531.1,4317.34,359.0
46,244,17974.4,3350.24,3800415.0
181,244,19829.3,15418.28,4653879.0
56,244,11311.8,10561.56,199147.5
58,244,3440.7,1303.58,286.0
59,244,12964.111,6378.8765,3800415.0
61,244,4008.5,994.8,598253.5
62,244,4895.0,2021.4,410.5
191,244,2393.6,924.2,324.0
63,244,4901.4,1697.6,606822.0
64,244,7075.3,3702.82,285.0
192,244,7135.9,4160.28,360.0
65,244,6413.6,2828.28,2475342.0
194,244,10307.6,2024.6,4653879.0
72,244,4395.5,1630.9,285.5
74,244,14421.2,4587.96,598253.5
76,244,7568.0,2138.8,320.5
77,244,5585.5,1937.0,3166589.0
78,244,4774.1,2565.32,66661.0
80,244,11448.1,3153.1,320.5
81,244,5199.4,615.72,3747823.5
88,244,12903.8,10468.92,410.5
89,244,4460.7,1746.42,320.5
95,244,5226.7,1088.98,360.0
96,244,13372.1,1876.32,359.0
99,244,13032.7,2454.3,356.0
100,244,9021.5,5853.5,397.5
102,244,15747.8,9673.2,606822.0
103,244,5606.1,4194.92,3166589.0
107,244,4686.7,2827.58,3178585.5
114,244,4412.5,2742.5,605506.0
116,244,23151.4,9049.12,285.0
117,244,5666.4,4569.48,66661.0
122,244,25241.1,58.1,320.0
1,245,10248.6,5420.24,320.5
2,245,82196.8,51340.2,288.0
130,245,6299.9,1517.44,2761467.5
3,245,26042.1,7605.76,285.0
4,245,5124.2,662.6,181301.0
133,245,6357.8,4051.2,3118595.5
139,245,8517.1,5485.3,323.0
14,245,10458.6,4812.64,320.5
142,245,74992.7,46354.96,320.5
145,245,11943.4,3712.04,320.5
148,245,80141.8,29898.44,293.0
21,245,10664.6,3699.56,320.5
153,245,3295.6,1155.52,288.0
28,245,13588.5,1972.6,288.0
31,245,85074.8,6501.28,320.5
159,245,93011.9,1964.66,3699341.5
160,245,7395.8,1989.12,287.0
32,245,8967.0,2369.2,366.0
33,245,101892.8,35.0,356.0
35,245,126381.1,29145.66,266.0
36,245,66209.1,11939.48,598996.5
38,245,119608.2,27273.52,320.5
42,245,7049.2,3399.44,285.0
44,245,19569.4,15259.48,320.5
174,245,7292.5,1836.9,287.0
46,245,7058.4,6913.24,3449274.0
181,245,5847.2,3281.44,3673435.0
56,245,8343.8,3758.84,181301.0
58,245,17662.0,14170.2,366.0
59,245,11684.2,2879.84,3449274.0
61,245,5385.9,2844.24,674897.0
62,245,6614.6,2836.16,321.5
191,245,36725.1,28896.92,323.0
63,245,6189.8,286.8,542863.5
64,245,21369.5,5174.2,330.0
192,245,5654.2,4749.32,288.0
65,245,8225.4,2953.52,2761467.5
194,245,18420.3,5649.84,3673435.0
72,245,6388.1,499.7,356.0
74,245,4211.2,944.88,674897.0
76,245,10153.0,3296.2,322.5
77,245,20331.8,9074.8,3116176.0
78,245,19397.3,40.3,74673.0
80,245,25780.7,20729.5,320.5
81,245,11354.7,737.94,3699341.5
88,245,7593.0,5790.0,321.5
89,245,51528.7,37.7,322.5
95,245,6483.7,1527.18,287.0
96,245,14232.6,10366.92,287.0
99,245,6881.9,1970.08,320.5
100,245,27358.0,10500.4,266.0
102,245,8263.6,1850.04,542863.5
103,245,29601.3,12842.18,3116176.0
107,245,118880.8,66847.64,3118595.5
114,245,28866.7,15196.3,598996.5
116,245,10367.5,7283.7,330.0
117,245,38956.5,41660.8,74673.0
122,245,16508.2,12827.44,293.0
1,246,14956.6,10381.12,258.0
2,246,86536.8,42.76,285.0
130,246,7722.8,2373.04,2128258.0
3,246,5781.8,2171.12,287.0
4,246,41718.2,46.8,175797.0
133,246,17968.4,4054.92,3095337.0
139,246,5665.2,4072.44,296.0
14,246,8375.5,1627.6,258.0
142,246,83734.4,33.2,285.5
145,246,17306.2,2736.08,257.5
148,246,18940.8,7711.68,287.0
21,246,55732.8,20910.12,257.5
153,246,3220.5,872.5,290.0
28,246,8759.9,703.86,285.0
31,246,8756.9,2890.94,286.0
159,246,25848.5,4088.5,3646837.0
160,246,6484.4,1439.12,290.0
32,246,2834.8,946.24,229.0
33,246,10877.1,3246.1,229.0
35,246,5923.0,2830.0,285.0
36,246,28785.5,6422.1,559924.0
38,246,80020.7,27.3,285.5
42,246,13106.8,12140.28,287.0
44,246,85168.7,29.9,286.0
174,246,8369.1,1983.26,324.0
46,246,3531.3,1185.22,3332845.0
181,246,7302.7,1280.1,4765448.0
56,246,17685.0,4580.4,175797.0
58,246,84865.9,55.9,229.0
59,246,6734.9,3805.88,3332845.0
61,246,9179.7,4243.84,515073.5
62,246,9048.1,9848.58,306.5
191,246,31404.9,38.9,296.0
63,246,44313.1,14973.32,546779.5
64,246,43478.9,21090.7,267.0
192,246,85664.7,52.9,290.0
65,246,57520.5,25036.1,2128258.0
194,246,22474.7,52.9,4765448.0
72,246,13584.2,5185.04,229.0
74,246,7983.0,2447.0,515073.5
76,246,13780.1,3360.48,289.0
77,246,11676.9,5208.92,3096048.0
78,246,12985.4,4292.08,75782.0
80,246,89175.0,1361.2,257.5
81,246,8156.0,2877.2,3646837.0
88,246,17480.4,16863.48,306.5
89,246,17269.0,14853.2,289.0
95,246,6206.9,1711.42,290.0
96,246,19115.0,200.6,324.0
99,246,8221.9,2073.5,257.5
100,246,36322.7,5981.88,285.0
102,246,21515.3,12339.3,546779.5
103,246,6594.4,3272.08,3096048.0
107,246,93789.625,59264.594,3095337.0
114,246,20870.3,47.3,559924.0
116,246,12984.8,3408.84,267.0
117,246,3054.4,845.04,75782.0
122,246,80521.0,35.0,287.0
1,247,7555.3,1325.72,367.0
2,247,43953.0,3024.8,366.0
130,247,10640.8,3558.08,2539331.0
3,247,7891.6,4544.2,367.0
4,247,7259.4,1910.88,201228.0
133,247,12894.8,7962.4,3525179.0
139,247,16709.1,9604.68,370.0
14,247,37104.3,28.1,367.0
142,247,91359.6,3775.92,356.0
145,247,9229.7,565.3,320.0
148,247,12417.8,8484.36,356.0
21,247,16624.5,11875.2,356.0
153,247,7050.0,2894.2,369.0
28,247,7681.5,1996.8,366.0
31,247,4578.6,1031.48,356.0
159,247,11496.4,5642.24,3771935.5
160,247,4573.8,824.28,370.0
32,247,11655.6,9078.92,356.0
33,247,4823.2,757.8,320.5
35,247,17050.0,2913.6,356.0
36,247,5243.9,2803.88,685670.0
38,247,44829.0,22864.6,356.0
42,247,16490.5,2560.6,367.0
44,247,70461.1,3061.44,356.0
174,247,4383.9,1339.88,360.0
46,247,5852.5,2942.2,3620573.0
181,247,23220.0,7550.75,4558529.5
56,247,15881.4,1298.0,201228.0
58,247,29497.6,8941.04,356.0
59,247,3804.6,1107.08,3620573.0
61,247,14299.3,5889.44,617367.5
62,247,5963.7,2071.5,357.5
191,247,113000.3,29.9,370.0
63,247,8280.9,3717.72,617639.0
64,247,6549.0,4139.4,373.0
192,247,5307.3,2582.5,369.0
65,247,21508.6,18.8,2539331.0
194,247,5363.1,2645.34,4558529.5
72,247,56066.5,3535.3,320.5
74,247,10942.3,6741.1,617367.5
76,247,4263.0,2434.0,321.5
77,247,7548.0,5435.2,3174976.5
78,247,2958.6,791.52,75504.5
80,247,8039.4,4936.44,320.0
81,247,9655.6,2941.76,3771935.5
88,247,3412.8,1494.6,357.5
89,247,7802.5,5905.4,321.5
95,247,8962.2,4045.0,370.0
96,247,6914.3,3033.24,360.0
99,247,11086.8,5030.68,356.0
100,247,10125.9,6152.26,356.0
102,247,3444.3,554.02,617639.0
103,247,5236.5,2742.1,3174976.5
107,247,118127.78,23632.025,3525179.0
114,247,31445.7,5016.18,685670.0
116,247,4527.2,2467.32,373.0
117,247,4688.7,1823.1,75504.5
122,247,5280.2,2045.08,356.0
1,248,6879.8,1746.32,285.0
2,248,78772.6,37.8,320.5
130,248,16479.7,5560.76,2219451.5
3,248,18404.1,45.5,285.0
4,248,12281.6,3028.36,158227.0
133,248,8026.2,2878.36,2836117.0
139,248,36697.4,44.0,288.0
14,248,36086.4,34.6,285.0
142,248,78354.4,28.0,320.5
145,248,5877.8,1270.4,285.0
148,248,6525.7,2519.7,285.0
21,248,49987.2,3009.84,285.0
153,248,42985.0,7328.6,287.0
28,248,26560.3,28.7,320.5
31,248,29839.4,2208.12,320.5
159,248,14981.4,2720.4,3289412.0
160,248,9680.8,2642.4,287.0
32,248,34815.6,35536.24,320.5
33,248,60434.1,40698.88,320.5
35,248,31871.8,6160.04,320.5
36,248,7000.7,2179.24,566186.5
38,248,10729.0,6861.2,320.5
42,248,14414.5,5048.3,285.0
44,248,81831.0,44.4,320.5
174,248,3951.8,680.16,296.0
46,248,35858.6,26822.88,3008052.5
181,248,15516.1,6939.88,3905933.5
56,248,12106.6,5639.52,158227.0
58,248,74104.1,35.9,320.5
59,248,26260.5,18917.4,3008052.5
61,248,17961.8,12079.24,477337.5
62,248,4318.0,1954.4,296.0
191,248,63522.8,4344.16,288.0
63,248,28856.2,46.8,465355.0
64,248,4469.1,1247.66,285.0
192,248,12399.0,4474.6,287.0
65,248,48720.2,6823.08,2219451.5
194,248,19093.2,57.8,3905933.5
72,248,72830.9,33.5,320.5
