Sno,id,delay,jitter,bandwidth
116,48,1473.6,526.88,339.0
117,48,2025.6,306.08,325.0
122,48,2143.0,282.8,325.0
1,49,647.5,184.5,277.0
2,49,796.7,244.24,313.0
130,49,2280.1,395.34,117179.0
3,49,1177.1,398.3,285.0
4,49,774.7,153.22,219560.5
133,49,653.9,308.68,286.0
139,49,636.9,185.9,308.0
14,49,878.8,67.8,277.0
142,49,1424.0,544.0,329.0
145,49,1054.5,258.9,313.5
148,49,1091.5,357.4,320.5
21,49,709.2,184.2,285.0
153,49,613.1,157.08,335.0
28,49,664.7,200.64,313.0
159,49,768.2,44.8,91308.5
31,49,724.8,265.8,320.5
160,49,798.0,211.2,296.0
32,49,2363.3,412.02,383.0
33,49,601.6,227.2,320.5
35,49,471.0,107.8,320.0
36,49,1133.3,363.9,356.0
38,49,1131.5,267.9,329.0
42,49,1165.9,445.32,285.0
44,49,834.6,263.76,320.5
46,49,1549.7,730.42,320.5
174,49,1323.4,713.48,337.0
181,49,884.7,169.24,337.0
56,49,1248.6,471.2,219560.5
58,49,809.2,355.4,383.0
59,49,997.0,425.2,320.5
61,49,1302.1,445.08,102739.5
62,49,944.1,444.74,353.5
191,49,813.8,357.6,308.0
63,49,1155.5,530.3,330.0
192,49,549.5,252.9,335.0
64,49,1002.5,326.9,367.0
65,49,977.9,378.52,117179.0
194,49,620.5,259.1,337.0
72,49,875.4,388.08,320.5
74,49,864.8,192.76,102739.5
76,49,1261.1,587.32,328.0
77,49,999.3,383.5,285.0
78,49,815.0,396.4,320.5
80,49,885.3,352.7,313.5
81,49,770.9,249.3,91308.5
88,49,577.9,200.46,353.5
89,49,1156.3,329.04,328.0
95,49,676.6,224.08,296.0
96,49,601.1,227.9,337.0
99,49,787.1,241.52,285.0
100,49,2466.1,421.1,320.0
102,49,1922.5,501.4,330.0
103,49,433.0,181.6,285.0
107,49,344.9,139.08,286.0
114,49,1103.4,350.48,356.0
116,49,1808.0,316.2,367.0
117,49,644.3,216.16,320.5
122,49,929.1,533.72,320.5
1,50,891.0,240.4,308.0
2,50,3843.5,149.3,292.5
130,50,1513.5,355.9,117097.0
3,50,824.2,115.88,321.5
4,50,987.1,311.26,219910.0
133,50,531.3,216.7,289.0
139,50,1771.4,510.48,289.0
14,50,1081.0,289.0,308.0
142,50,952.0,209.0,301.5
145,50,1130.8,225.24,292.5
148,50,853.7,207.76,302.0
21,50,968.3,277.98,257.0
153,50,1023.2,525.24,295.0
28,50,1081.4,365.24,292.5
159,50,1050.5,202.5,102702.5
31,50,908.5,151.9,292.5
160,50,5086.2,808.0,261.0
32,50,1035.6,460.2,229.0
33,50,702.9,330.06,229.0
35,50,763.6,112.28,257.0
36,50,472.8,113.52,243.0
38,50,1304.1,596.68,301.5
42,50,1083.0,387.6,321.5
44,50,722.8,197.2,292.5
46,50,990.9,538.66,302.5
174,50,2788.8,1332.56,231.0
181,50,1773.0,57.6,232.0
56,50,1163.7,391.22,219910.0
58,50,1079.7,483.04,229.0
59,50,582.7,187.64,302.5
61,50,1263.7,603.3,91251.0
62,50,5974.8,725.4,257.5
191,50,1219.6,475.68,289.0
63,50,863.1,358.7,256.5
192,50,874.3,280.1,295.0
64,50,536.2,85.56,229.0
65,50,913.4,341.8,117097.0
194,50,616.6,169.28,232.0
72,50,1871.2,445.8,229.0
74,50,3438.0,312.4,91251.0
76,50,1972.2,678.8,258.5
77,50,445.3,256.28,257.0
78,50,643.0,220.2,229.0
80,50,1090.2,200.68,292.5
81,50,727.0,338.6,102702.5
88,50,735.4,291.08,257.5
89,50,1096.7,682.38,258.5
95,50,581.9,81.92,261.0
96,50,832.3,96.98,231.0
99,50,985.7,249.96,257.0
100,50,1419.3,520.7,257.0
102,50,1088.5,393.2,256.5
103,50,823.6,306.48,257.0
107,50,621.2,233.64,289.0
114,50,1320.7,488.98,243.0
116,50,1315.4,392.68,229.0
117,50,2045.9,341.72,229.0
122,50,993.8,506.32,302.0
1,51,1110.5,309.6,285.0
2,51,1163.2,282.68,285.0
130,51,1238.0,410.6,117349.0
3,51,654.0,329.4,285.0
4,51,1502.6,433.76,219749.0
133,51,520.6,270.52,287.0
139,51,561.9,244.1,288.0
14,51,1382.1,470.9,285.0
142,51,1329.2,382.12,285.0
145,51,890.6,166.76,330.0
148,51,2263.3,564.42,285.0
21,51,1239.8,328.48,285.0
153,51,510.8,203.52,288.0
28,51,1262.1,431.92,285.0
159,51,986.3,214.62,114144.0
31,51,674.5,240.6,284.0
160,51,2401.4,867.8,323.0
32,51,1343.6,500.52,320.5
33,51,1026.3,296.68,330.0
35,51,1010.0,281.0,284.0
36,51,1198.1,565.14,285.0
38,51,912.8,351.64,285.0
42,51,939.4,325.28,285.0
44,51,937.0,385.0,284.0
46,51,618.6,286.64,320.5
174,51,990.6,442.72,288.0
181,51,703.3,201.64,287.0
56,51,1380.5,388.8,219749.0
58,51,900.4,182.56,320.5
59,51,638.3,115.5,320.5
61,51,1013.3,391.76,114144.0
62,51,2780.8,696.24,323.0
191,51,816.9,306.48,288.0
63,51,1078.9,131.38,320.5
192,51,503.0,258.8,288.0
64,51,645.6,156.84,320.5
65,51,1582.5,639.2,117349.0
194,51,1784.8,519.68,287.0
72,51,1169.8,466.6,330.0
74,51,1638.2,645.04,114144.0
76,51,1208.2,739.0,332.0
77,51,441.5,242.8,330.0
78,51,1000.4,362.52,329.5
80,51,962.2,321.84,330.0
81,51,767.6,261.12,114144.0
88,51,651.0,183.8,323.0
89,51,590.4,204.0,332.0
95,51,677.3,204.1,323.0
96,51,1604.2,849.16,288.0
99,51,1056.7,468.56,285.0
100,51,2021.2,529.8,284.0
102,51,1226.3,551.7,320.5
103,51,558.2,404.04,330.0
107,51,1277.5,553.1,287.0
114,51,1727.2,453.6,285.0
116,51,626.6,188.36,320.5
117,51,1667.0,518.2,329.5
122,51,1015.3,400.1,285.0
1,52,1095.7,204.04,252.0
2,52,1609.4,204.04,267.0
130,52,2673.5,552.6,104103.5
3,52,520.2,167.04,229.0
4,52,1015.4,257.96,195140.0
133,52,826.3,294.7,265.5
139,52,1029.0,404.8,232.0
14,52,1036.4,283.72,252.0
142,52,1673.0,380.4,318.0
145,52,2126.5,309.3,271.0
148,52,897.2,323.0,292.5
21,52,1889.7,539.76,265.5
153,52,464.7,197.98,232.0
28,52,1871.0,671.4,267.0
159,52,731.2,92.32,91568.0
31,52,932.0,158.2,292.5
160,52,2336.6,504.4,288.0
32,52,2096.3,377.64,258.0
33,52,1103.0,513.0,267.5
35,52,768.1,322.1,302.5
36,52,1252.5,361.6,297.0
38,52,929.4,409.12,318.0
42,52,564.9,241.3,229.0
44,52,3000.4,714.32,292.5
46,52,1649.6,380.48,257.0
174,52,1752.1,685.72,287.0
181,52,783.6,310.6,288.0
56,52,1007.8,422.44,195140.0
58,52,1164.2,415.8,258.0
59,52,938.7,281.84,257.0
61,52,1673.6,566.72,91554.0
62,52,1901.3,692.7,273.0
191,52,913.8,479.76,232.0
63,52,1680.0,541.0,264.0
192,52,550.5,206.9,232.0
64,52,813.6,229.12,257.5
65,52,921.7,286.56,104103.5
194,52,848.3,233.38,288.0
72,52,1909.1,754.28,267.5
74,52,2625.5,327.3,91554.0
76,52,1446.3,589.9,259.0
77,52,463.3,217.7,270.5
78,52,936.1,348.48,273.5
80,52,1444.9,499.32,271.0
81,52,663.0,214.6,91568.0
88,52,1972.9,344.68,273.0
89,52,1739.2,446.24,259.0
95,52,730.6,192.24,288.0
96,52,905.1,274.86,287.0
99,52,969.6,269.12,265.5
100,52,1587.6,367.16,302.5
102,52,2465.5,524.0,264.0
103,52,636.8,255.64,270.5
107,52,925.3,452.36,265.5
114,52,2887.8,449.56,297.0
116,52,2693.3,466.42,257.5
117,52,879.2,181.0,273.5
122,52,1502.7,962.24,292.5
1,53,916.5,261.1,293.0
2,53,913.4,341.24,293.0
130,53,1406.5,516.7,117198.0
3,53,1028.7,383.44,293.0
4,53,1729.0,222.0,219607.5
133,53,677.3,239.5,296.0
139,53,1563.5,535.0,296.0
14,53,1221.6,454.2,293.0
142,53,1121.6,253.08,285.0
145,53,2672.8,407.04,320.5
148,53,1209.0,433.4,293.0
21,53,1125.2,205.8,284.5
153,53,1133.6,357.2,287.0
28,53,1578.7,514.5,293.0
159,53,1167.3,169.3,113756.0
31,53,890.7,142.1,285.0
160,53,2272.9,1048.88,370.0
32,53,1206.6,437.12,320.5
33,53,4237.4,452.16,320.0
35,53,1612.8,191.16,285.0
36,53,941.3,349.9,285.0
38,53,1239.4,510.92,285.0
42,53,1016.8,371.36,293.0
44,53,1395.6,659.0,285.0
46,53,1168.2,445.2,320.0
174,53,1551.5,656.6,333.0
181,53,2244.6,717.64,288.0
56,53,1189.6,444.48,219607.5
58,53,1261.1,656.1,320.5
59,53,673.9,309.48,320.0
61,53,1555.8,532.36,113945.0
62,53,2324.4,891.8,368.0
191,53,895.2,308.84,296.0
63,53,771.3,197.5,320.5
192,53,810.5,218.1,287.0
64,53,951.0,329.2,320.5
65,53,1036.7,318.32,117198.0
194,53,887.6,367.8,288.0
72,53,2315.3,364.1,320.0
74,53,3435.4,466.08,113945.0
76,53,1728.4,820.8,368.0
77,53,320.7,62.04,320.5
78,53,763.8,299.92,330.0
80,53,764.4,166.52,320.5
81,53,1017.6,325.56,113756.0
88,53,1062.9,584.86,368.0
89,53,2606.7,505.5,368.0
95,53,643.7,87.96,370.0
96,53,777.5,250.9,333.0
99,53,1345.6,557.88,284.5
100,53,1893.2,636.76,285.0
102,53,2808.3,443.5,320.5
103,53,830.8,553.28,320.5
107,53,310.3,148.62,296.0
114,53,1500.2,547.8,285.0
116,53,865.0,272.8,320.5
117,53,1844.4,675.92,330.0
122,53,745.1,85.88,293.0
1,54,674.9,129.14,320.5
2,54,1308.2,367.12,285.0
130,54,2803.0,646.6,104025.0
3,54,1277.8,573.2,285.0
4,54,1550.4,196.88,195047.0
133,54,1095.2,605.64,296.0
139,54,1136.3,505.76,287.0
14,54,1193.2,425.92,320.5
142,54,1528.9,691.68,284.5
145,54,2174.0,598.2,285.0
148,54,1601.4,540.08,285.0
21,54,999.6,201.52,330.0
153,54,1127.0,436.2,287.0
28,54,827.5,188.0,285.0
159,54,868.3,184.38,91439.0
31,54,1484.4,326.76,293.0
160,54,2024.6,955.0,288.0
32,54,1961.0,714.0,293.0
33,54,1202.2,313.44,285.0
35,54,1782.9,635.12,293.0
36,54,993.8,277.4,293.0
38,54,1484.9,673.68,284.5
42,54,835.0,355.4,285.0
44,54,1407.0,195.6,293.0
46,54,1713.1,857.68,285.0
174,54,2179.9,849.28,288.0
181,54,1586.1,501.7,288.0
56,54,1002.4,215.4,195047.0
58,54,1623.0,391.6,293.0
59,54,864.8,431.56,285.0
61,54,1323.8,527.16,91467.0
62,54,3527.1,524.5,287.0
191,54,385.5,109.4,287.0
63,54,1409.6,431.28,293.0
192,54,852.5,422.0,287.0
64,54,681.1,114.3,293.0
65,54,988.7,48.1,104025.0
194,54,998.6,291.8,288.0
72,54,2804.3,1232.38,285.0
74,54,1842.7,313.36,91467.0
76,54,1864.8,976.0,288.0
77,54,701.5,298.2,293.0
78,54,892.0,237.2,285.0
80,54,1020.4,212.76,285.0
81,54,649.6,228.8,91439.0
88,54,1670.8,175.84,287.0
89,54,1260.2,607.24,288.0
95,54,668.0,169.6,288.0
96,54,765.1,288.52,288.0
99,54,2356.6,666.16,330.0
100,54,1580.5,461.1,293.0
102,54,1926.7,631.76,293.0
103,54,471.4,150.56,293.0
107,54,379.3,133.7,296.0
114,54,1781.6,942.28,293.0
116,54,1885.5,429.3,293.0
117,54,868.4,307.68,285.0
122,54,1905.7,465.1,285.0
1,55,895.3,301.88,229.0
2,55,2604.9,430.54,270.5
130,55,820.2,354.08,104254.0
3,55,826.8,201.8,273.5
4,55,2141.3,1256.96,195277.0
133,55,993.8,362.0,261.0
139,55,369.2,133.44,231.0
14,55,2230.7,777.16,229.0
142,55,1786.5,1028.1,257.0
145,55,1866.0,132.4,265.0
148,55,883.9,352.28,243.0
21,55,953.3,142.84,272.5
153,55,392.8,121.2,251.0
28,55,1245.8,472.84,270.5
159,55,1113.3,297.64,102844.0
31,55,1095.4,338.88,292.5
160,55,2101.8,914.36,290.0
32,55,1778.9,1216.46,229.0
33,55,953.5,246.5,229.0
35,55,787.9,228.04,292.5
36,55,1261.1,536.68,229.0
38,55,1386.1,436.1,257.0
42,55,893.7,432.84,273.5
44,55,1181.7,189.22,292.5
46,55,942.3,482.36,258.0
174,55,1576.4,621.28,270.0
181,55,1126.4,126.84,240.0
56,55,2389.3,571.84,195277.0
58,55,4292.6,517.88,229.0
59,55,881.7,346.1,258.0
61,55,1150.2,200.68,91265.0
62,55,1861.1,936.5,261.0
191,55,765.8,285.52,231.0
63,55,1116.0,414.4,257.5
192,55,851.5,344.6,251.0
64,55,576.0,126.8,243.0
65,55,1740.3,624.5,104254.0
194,55,984.9,247.9,240.0
72,55,794.1,335.5,229.0
74,55,681.6,115.72,91265.0
76,55,2397.1,914.52,300.5
77,55,721.3,335.16,292.5
78,55,1109.7,525.1,229.0
80,55,1159.7,203.7,265.0
81,55,836.8,240.64,102844.0
88,55,658.9,391.3,261.0
89,55,1011.8,406.72,300.5
95,55,1257.7,383.22,290.0
96,55,967.5,218.6,270.0
99,55,1246.5,744.3,272.5
100,55,2592.9,336.86,292.5
102,55,1293.0,334.0,257.5
103,55,1167.2,286.2,292.5
107,55,981.5,453.1,261.0
114,55,1250.9,518.52,229.0
116,55,548.6,194.6,243.0
117,55,4169.7,440.64,229.0
122,55,1086.8,399.88,243.0
1,56,752.1,272.32,320.5
2,56,1747.6,846.8,356.0
130,56,2148.1,708.92,148036.5
3,56,1192.9,421.1,356.0
4,56,1151.9,363.32,243977.0
133,56,753.5,339.7,1677785.0
139,56,662.4,202.0,324.0
14,56,1432.7,414.88,320.5
142,56,1295.7,565.22,367.0
145,56,1965.4,621.96,320.5
148,56,964.5,426.6,367.0
21,56,1237.2,355.28,320.5
153,56,681.5,252.2,324.0
28,56,2785.4,617.12,356.0
159,56,5778.875,1444.7188,1716558.0
31,56,919.3,368.9,356.0
160,56,1213.2,376.8,333.0
32,56,1034.7,605.44,356.0
33,56,4137.4,399.44,320.5
35,56,1204.0,316.6,320.5
36,56,837.3,207.9,356.0
38,56,1117.8,33.16,367.0
42,56,1207.4,387.6,356.0
44,56,1149.1,244.04,356.0
46,56,1039.3,329.96,356.0
174,56,944.5,98.6,287.0
181,56,987.5,228.4,288.0
56,56,1344.0,330.2,243977.0
58,56,1821.0,476.0,356.0
59,56,698.7,153.44,356.0
61,56,1027.6,411.32,102720.5
62,56,791.2,304.64,323.0
191,56,458.4,151.08,324.0
63,56,1060.9,318.9,320.5
192,56,1260.5,578.5,324.0
64,56,995.5,259.0,356.0
65,56,893.1,213.88,148036.5
194,56,961.6,299.88,288.0
72,56,1392.7,522.76,320.5
74,56,1601.9,534.68,102720.5
76,56,1141.0,442.6,288.0
77,56,684.5,208.4,1501590.0
78,56,557.3,160.3,320.5
80,56,975.8,130.24,320.5
81,56,713.2,218.2,1716558.0
88,56,716.8,310.04,323.0
89,56,869.8,246.2,288.0
95,56,491.8,136.96,333.0
96,56,1093.8,408.16,287.0
99,56,1498.7,486.96,320.5
100,56,1933.7,943.24,320.5
102,56,1115.1,259.56,320.5
103,56,548.2,193.16,1501590.0
107,56,548.7,189.44,1677785.0
114,56,1142.4,575.76,356.0
116,56,959.7,334.76,356.0
117,56,1443.9,693.52,320.5
122,56,941.0,204.6,367.0
1,57,741.6,158.56,292.5
2,57,2567.3,605.1,257.0
130,57,3059.8,892.6,138330.5
3,57,1661.5,573.6,238.0
4,57,1460.6,436.56,195909.5
133,57,962.3,434.3,3965673.0
139,57,702.6,265.12,298.0
14,57,1347.4,327.96,292.5
142,57,1799.4,1326.64,256.5
145,57,1864.2,612.12,257.0
148,57,1772.9,237.96,257.0
21,57,986.6,252.48,284.0
153,57,1044.5,397.9,269.0
28,57,2833.4,669.52,257.0
159,57,3590.125,1170.6875,3987498.5
31,57,1381.8,300.84,265.5
160,57,1438.6,653.96,323.0
32,57,1204.2,681.88,229.0
33,57,2114.8,514.6,229.0
35,57,1665.4,626.72,285.0
36,57,844.1,291.26,285.0
38,57,1418.0,169.0,256.5
42,57,1530.0,704.8,238.0
44,57,995.9,277.28,265.5
46,57,541.4,134.88,265.5
174,57,866.2,135.4,359.0
181,57,2142.7,692.42,370.0
56,57,1182.2,358.56,195909.5
58,57,579.1,231.92,229.0
59,57,1387.6,510.4,265.5
61,57,1757.7,332.08,91403.0
62,57,443.4,133.72,288.0
191,57,671.9,239.7,298.0
63,57,1086.7,376.56,285.0
192,57,1584.8,698.96,269.0
64,57,718.5,110.3,285.0
65,57,1653.8,632.84,138330.5
194,57,1191.3,362.1,370.0
72,57,3100.7,1255.1,229.0
74,57,3964.9,707.28,91403.0
76,57,1047.5,496.8,288.0
77,57,1719.5555,362.24692,3966035.5
78,57,923.6,382.4,285.0
80,57,1107.4,240.44,257.0
81,57,738.1,231.32,3987498.5
88,57,658.5,249.1,288.0
89,57,1362.4,524.8,288.0
95,57,541.2,197.84,323.0
96,57,1764.1,596.7,359.0
99,57,818.2,233.44,284.0
100,57,928.8,266.0,285.0
102,57,1422.4,538.04,285.0
103,57,762.2,447.44,3966035.5
107,57,944.0,308.0,3965673.0
114,57,1647.4,838.88,285.0
116,57,2828.1,828.52,285.0
117,57,652.1,170.72,285.0
122,57,1376.9,329.36,257.0
1,58,1395.7,342.28,329.5
2,58,867.2,190.08,329.5
130,58,3520.4,831.6,155312.0
3,58,1042.7,275.1,329.5
4,58,1354.7,322.02,220080.5
133,58,703.2,284.24,4462469.0
139,58,758.9,250.48,323.0
14,58,1285.4,606.92,329.5
142,58,1431.5,457.7,320.5
145,58,2733.8,596.24,356.0
148,58,2655.4,573.4,292.0
21,58,4120.4,882.52,285.0
153,58,1069.7,197.82,324.0
28,58,955.6,205.88,329.5
159,58,6707.6,6707.6,4980985.0
31,58,1600.2,408.32,285.0
160,58,1641.2,698.76,323.0
32,58,1655.6,763.84,293.0
33,58,2951.0,625.2,320.5
35,58,1052.8,263.96,298.0
36,58,2647.6,429.6,285.0
38,58,2227.5,531.8,320.5
42,58,646.8,137.4,329.5
44,58,1299.5,421.7,285.0
46,58,1727.1,677.28,284.5
174,58,1594.6,540.32,287.0
181,58,1931.2,495.16,288.0
56,58,847.3,259.9,220080.5
58,58,1295.9,455.9,293.0
59,58,675.9,231.66,284.5
61,58,1398.8,519.8,102918.5
62,58,1682.8,549.4,294.5
191,58,847.8,345.36,323.0
63,58,2676.7,1497.96,293.0
192,58,3002.0,477.0,324.0
64,58,782.1,327.36,293.0
65,58,1401.2,224.2,155312.0
194,58,1451.6,465.36,288.0
72,58,873.1,221.1,320.5
74,58,797.8,199.76,102918.5
76,58,1339.6,598.4,321.5
77,58,501.9,183.64,4462013.0
78,58,1227.5,595.9,319.5
80,58,2129.8,655.92,356.0
81,58,1592.7,564.76,4980985.0
88,58,558.5,120.4,294.5
89,58,792.8,311.96,321.5
95,58,1548.1,492.66,323.0
96,58,2909.6,1501.92,287.0
99,58,1406.8,527.48,285.0
100,58,1381.4,382.12,298.0
102,58,1457.8,370.72,293.0
103,58,1095.2,300.8,4462013.0
107,58,1008.1,341.5,4462469.0
114,58,1386.6,654.28,285.0
116,58,801.7,222.64,293.0
117,58,922.9,374.66,319.5
122,58,3114.4,2051.68,292.0
1,59,1228.4,459.88,320.5
2,59,2042.4,728.12,293.0
130,59,1371.3,214.66,139209.5
3,59,2002.0,532.8,285.0
4,59,1483.0,435.8,195652.0
133,59,1238.4,403.6,3971166.5
139,59,1557.1,405.1,288.0
14,59,1210.1,270.9,320.5
142,59,2387.4,558.84,293.0
145,59,2442.3,1136.7,293.0
148,59,2101.7,600.04,285.0
21,59,2063.4,718.44,320.5
153,59,1288.0,604.4,287.0
28,59,1030.9,325.48,293.0
159,59,7168.75,1792.1875,3989677.0
31,59,1165.5,192.6,285.0
160,59,1365.7,470.44,288.0
32,59,1050.5,433.0,285.0
33,59,1267.3,592.84,301.0
35,59,1489.9,551.92,293.0
36,59,1391.6,636.6,293.0
38,59,1073.3,206.72,293.0
42,59,1057.7,402.64,285.0
44,59,1335.8,510.08,285.0
46,59,1551.5,351.7,293.0
174,59,1367.1,458.7,287.0
181,59,1666.6,499.88,288.0
56,59,1839.0,530.0,195652.0
58,59,641.9,124.52,285.0
59,59,859.3,307.76,293.0
61,59,1028.6,149.32,91626.0
62,59,1318.5,656.4,287.0
191,59,992.1,557.92,288.0
63,59,2297.6,1086.0,284.0
192,59,1170.1,445.1,287.0
64,59,1340.3,560.36,285.0
65,59,1858.9,453.5,139209.5
194,59,3151.7,1057.62,288.0
72,59,1946.2,624.84,301.0
74,59,953.8,238.08,91626.0
76,59,625.6,150.48,295.0
77,59,780.1,364.48,3972304.0
78,59,1378.2,512.2,293.0
80,59,2473.8,741.24,293.0
81,59,842.6,241.52,3989677.0
88,59,1281.4,438.12,287.0
89,59,1172.0,465.2,295.0
95,59,1033.9,312.48,288.0
96,59,1517.4,635.92,287.0
99,59,1276.3,588.56,320.5
100,59,2747.9,687.36,293.0
102,59,2249.7,839.24,284.0
103,59,1272.8,825.76,3972304.0
107,59,906.7,314.3,3971166.5
114,59,2361.3,586.36,293.0
116,59,926.5,311.1,285.0
117,59,2514.3,1184.82,293.0
122,59,1554.0,764.6,285.0
1,60,1440.8,519.68,297.0
2,60,1649.4,742.84,257.5
130,60,872.4,307.0,138132.5
3,60,1424.8,502.72,287.0
4,60,1446.1,497.08,220178.0
133,60,715.4,367.08,3961913.0
139,60,716.5,368.2,240.0
14,60,1034.4,443.6,297.0
142,60,830.6,230.8,229.0
145,60,3009.4,520.8,229.0
148,60,1493.6,155.2,238.0
21,60,1588.0,389.6,267.5
153,60,1203.2,624.88,232.0
28,60,942.2,121.88,257.5
159,60,4513.6665,518.7778,3989050.0
31,60,2017.7,553.42,258.0
160,60,1639.9,385.86,240.0
32,60,3584.1,466.94,229.0
33,60,1147.1,469.94,229.0
35,60,3497.2,736.16,229.0
36,60,1296.9,326.32,229.0
38,60,1554.0,191.8,229.0
42,60,2135.9,722.34,287.0
44,60,1391.5,231.4,258.0
46,60,1996.0,1601.2,258.0
174,60,1361.5,599.5,240.0
181,60,1295.5,153.1,232.0
56,60,2129.9,457.36,220178.0
58,60,921.5,329.0,229.0
59,60,1344.4,637.92,258.0
61,60,2751.8,501.36,91403.0
62,60,1391.7,561.64,240.0
191,60,895.2,308.6,240.0
63,60,1892.0,755.0,229.0
192,60,1034.5,540.8,232.0
64,60,1035.2,333.16,229.0
65,60,1711.6,547.6,138132.5
194,60,4148.7,1109.1,232.0
72,60,1571.9,595.34,229.0
74,60,932.8,168.6,91403.0
76,60,2000.8,837.36,240.0
77,60,570.6,216.64,3960744.5
78,60,1391.6,652.88,238.0
80,60,1393.2,148.8,229.0
81,60,627.8,169.0,3989050.0
88,60,1683.9,546.92,240.0
89,60,1757.3,563.24,240.0
95,60,1192.1,157.64,240.0
96,60,2175.1,404.66,240.0
99,60,1530.6,443.56,267.5
100,60,1561.3,515.08,229.0
102,60,2511.8,1524.0,229.0
103,60,1175.3,442.76,3960744.5
107,60,855.0,316.2,3961913.0
114,60,1558.5,807.1,229.0
116,60,2691.7,420.04,229.0
117,60,1088.6,341.28,238.0
122,60,1045.0,437.4,238.0
1,61,1709.2,332.28,285.0
2,61,2966.4,566.12,320.5
130,61,1297.2,165.28,172477.0
3,61,1697.0,369.6,285.0
4,61,1698.1,156.42,220052.0
133,61,943.8,334.8,4454475.5
139,61,1973.1,1024.32,359.0
14,61,1481.0,460.8,285.0
142,61,1354.6,186.36,320.5
145,61,5389.0,664.2,293.0
148,61,1108.4,395.0,285.0
21,61,960.2,361.36,285.0
153,61,423.8,85.0,332.0
28,61,1201.2,139.76,320.5
159,61,6989.7144,2995.5918,3987224.5
31,61,1668.3,541.9,330.0
160,61,1391.5,532.5,323.0
32,61,1488.1,539.3,367.0
33,61,2620.8,755.16,320.5
35,61,1786.4,315.6,320.5
36,61,840.1,245.88,330.0
38,61,1611.5,417.3,320.5
42,61,1145.6,299.0,285.0
44,61,2183.5,936.9,330.0
46,61,1738.5,1041.8,320.5
174,61,1210.5,302.3,333.0
181,61,2292.0,815.4,333.0
56,61,1381.1,258.66,220052.0
58,61,4879.4,583.72,367.0
59,61,985.2,320.88,320.5
61,61,1981.2,627.24,102871.5
62,61,1009.8,382.0,360.0
191,61,779.7,307.64,359.0
63,61,1380.8,207.16,320.5
192,61,628.8,190.76,332.0
64,61,1498.8,395.0,330.0
65,61,1051.2,349.04,172477.0
194,61,1027.9,577.26,333.0
72,61,1035.2,245.2,320.5
74,61,2510.8,721.28,102871.5
76,61,1118.3,463.16,323.0
77,61,1235.7,388.9,3961087.5
78,61,946.2,302.2,285.0
80,61,1700.1,359.86,293.0
81,61,797.0,342.4,3987224.5
88,61,3272.9,543.12,360.0
89,61,1200.2,396.96,323.0
95,61,986.5,254.5,323.0
96,61,1136.7,499.1,333.0
99,61,2107.9,516.16,285.0
100,61,2087.0,657.0,320.5
102,61,1281.5,272.9,320.5
103,61,3470.1,640.08,3961087.5
107,61,729.6,321.92,4454475.5
114,61,2011.2,569.56,330.0
116,61,2751.3,1891.56,330.0
117,61,964.2,524.68,285.0
122,61,1169.2,293.96,285.0
1,62,1708.1,862.9,257.0
2,62,1592.3,480.64,257.0
130,62,828.3,179.1,155772.0
3,62,1072.8,188.04,284.0
4,62,1465.5,391.5,195607.0
133,62,643.4,420.44,4955348.0
139,62,563.9,224.28,296.0
14,62,1941.8,310.36,257.0
142,62,955.4,187.2,265.5
145,62,1436.9,247.12,257.0
148,62,1427.7,404.24,265.5
21,62,1866.2,567.0,319.5
153,62,851.0,403.6,257.5
28,62,1394.2,349.92,257.0
159,62,3159.3333,640.44446,3990658.0
31,62,1643.2,617.96,285.0
160,62,1760.0,612.8,287.0
32,62,707.7,315.24,285.0
33,62,1391.8,494.96,285.0
35,62,1773.5,611.9,320.5
36,62,2382.0,632.4,285.0
38,62,1952.0,678.0,265.5
42,62,1550.8,401.04,284.0
44,62,1398.5,701.5,285.0
46,62,739.6,200.52,285.0
174,62,2854.9,1035.54,288.0
181,62,1866.8,702.44,287.0
56,62,1310.1,431.94,195607.0
58,62,3293.7,675.56,285.0
59,62,889.2,348.08,285.0
61,62,1741.6,993.88,91609.0
62,62,1298.7,590.7,288.0
191,62,876.2,421.52,296.0
63,62,1183.9,318.52,320.0
192,62,1691.9,553.5,257.5
64,62,1350.9,426.88,285.0
65,62,1371.9,255.7,155772.0
194,62,881.9,323.1,287.0
72,62,1262.4,669.44,285.0
74,62,1113.8,348.08,91609.0
76,62,1770.4,845.6,287.0
77,62,1365.2,321.16,4458053.5
78,62,1404.5,600.5,285.0
80,62,2750.8,672.44,257.0
81,62,1163.7,433.5,3990658.0
88,62,1673.6,835.08,288.0
89,62,2300.6,1006.0,287.0
95,62,827.8,343.2,287.0
96,62,1178.7,364.1,288.0
99,62,1396.0,558.2,319.5
100,62,3060.4,1310.48,320.5
102,62,975.1,386.12,320.0
103,62,914.4,321.92,4458053.5
107,62,475.9,219.68,4955348.0
114,62,3883.9,578.3,285.0
116,62,1232.5,186.1,285.0
117,62,1251.7,527.38,285.0
122,62,1721.9,762.7,265.5
1,63,1688.3,442.72,302.5
2,63,1296.1,237.48,301.5
130,63,2899.3,766.56,155779.5
3,63,1204.2,539.28,366.0
4,63,1580.7,506.96,244331.0
133,63,1206.0,645.4,3953879.0
139,63,981.7,363.16,295.0
14,63,1721.1,428.26,302.5
142,63,1600.0,427.0,292.5
145,63,1386.0,371.0,321.5
148,63,1977.0,604.8,292.5
